31249 1000
477 203 2.352
477 206 1.751
477 210 3.135
477 216 0.656
477 217 1.688
477 232 2.814
477 257 1.653
477 274 0.652
477 282 0.873
477 301 2.355
477 308 1.709
477 390 0.849
477 414 1.707
477 439 2.666
477 454 0.455
477 483 3.726
477 549 3.03
477 562 0.537
477 610 1.654
477 618 1.518
477 625 4.699
477 637 0.761
477 650 1.908
477 659 1.468
477 665 0.199
477 669 5.542
477 679 1.32
477 684 0.8
477 708 2.458
477 711 5.28
477 717 0.395
477 774 2.507
477 777 0.076
477 785 1.298
478 38 4.012
478 72 6.81
478 76 3.321
478 78 6.746
478 81 2.983
478 91 5.521
478 134 0.922
478 142 3.97
478 167 5.092
478 189 2.294
478 192 7.038
478 210 1.429
478 230 5.904
478 258 5.594
478 268 3.252
478 304 6.702
478 314 4.821
478 323 2.741
478 324 6.829
478 355 2.685
478 360 4.885
478 383 3.993
478 419 2.75
478 440 3.867
478 499 4.827
478 566 3.906
478 572 4.13
478 575 4.011
478 630 7.486
478 644 2.721
478 718 1.262
478 720 0.045
478 738 4.82
478 742 0.154
478 749 6.869
478 760 3.698
478 767 1.67
478 770 0.918
478 796 7.095
478 799 4.348
479 26 1.316
479 28 1.276
479 33 0.678
479 43 0.685
479 46 4.845
479 51 2.058
479 98 5.676
479 160 2.863
479 173 2.626
479 187 3.754
479 250 4.257
479 260 5.741
479 273 1.496
479 301 0.539
479 334 1.334
479 335 4.296
479 360 4.432
479 377 0.692
479 396 3.578
479 412 3.96
479 442 7.518
479 448 3.334
479 452 0.581
479 462 1.17
479 471 0.482
479 472 3.973
479 475 5.996
479 524 0.099
479 532 2.268
479 547 1.445
479 557 0.527
479 565 2.262
479 582 0.928
479 598 5.667
479 692 0.986
479 707 1.326
479 725 2.564
479 744 1.339
479 776 3.413
479 799 0.752
480 2 3.419
480 21 0.886
480 45 0.05
480 48 0.118
480 55 0.105
480 80 3.207
480 107 1.692
480 126 4.981
480 132 1.967
480 135 0.098
480 179 2.275
480 214 3.033
480 223 6.071
480 224 1.086
480 235 1.025
480 236 0.538
480 274 3.85
480 277 1.542
480 298 2.605
480 351 2.316
480 379 0.397
480 400 4.122
480 480 2.671
480 540 0.956
480 544 0.968
480 564 0.973
480 571 4.334
480 572 2.812
480 612 2.655
480 650 1.197
480 663 4.716
480 740 2.638
480 741 1.682
480 751 3.581
480 767 3.023
480 779 1.477
480 786 1.385
481 9 1.028
481 10 2.312
481 12 0.977
481 15 0.815
481 23 0.909
481 30 2.094
481 44 1.891
481 68 3.488
481 80 0.893
481 81 3.967
481 100 0.348
481 118 1.199
481 119 2.176
481 121 2.527
481 127 2.029
481 136 2.075
481 142 0.971
481 144 3.05
481 150 2.757
481 160 3.658
481 212 3.024
481 223 2.237
481 229 0.685
481 230 1.039
481 249 2.384
481 325 4.409
481 336 0.851
481 364 2.152
481 383 0.408
481 412 1.231
481 425 3.093
481 474 0.298
481 496 1.786
481 500 0.974
481 511 5.06
481 528 5.42
481 530 1.063
481 534 1.487
481 536 2.5
481 568 0.37
481 587 1.664
481 638 1.445
481 646 5.179
481 659 0.842
481 702 1.313
481 720 1.22
481 769 2.212
481 776 2.602
482 32 2.807
482 37 2.675
482 38 1.978
482 91 1.537
482 92 0.698
482 94 3.881
482 96 7.377
482 121 4.745
482 140 2.009
482 141 2.776
482 148 4.989
482 150 6.823
482 171 2.582
482 207 4.462
482 233 0.26
482 234 5.309
482 249 1.357
482 261 1.587
482 302 3.363
482 320 3.196
482 323 3.749
482 324 4.403
482 389 2.874
482 397 5.778
482 458 0.676
482 473 2.601
482 489 5.227
482 505 1.303
482 527 2.981
482 528 1.579
482 547 2.797
482 563 3.708
482 592 1.281
482 599 2.329
482 623 3.142
482 656 1.811
482 667 2.695
482 701 6.572
482 708 1.52
482 715 0.174
482 724 2.543
482 760 2.496
482 771 3.306
482 772 7.441
482 777 2.16
483 59 4.005
483 77 3.49
483 78 2.761
483 129 1.397
483 153 2.095
483 182 3.003
483 237 3.324
483 261 4.096
483 288 4.785
483 314 2.683
483 317 3.053
483 329 0.424
483 343 2.991
483 361 2.229
483 369 1.869
483 389 0.046
483 397 2.58
483 413 2.712
483 469 1.491
483 500 3.66
483 517 2.675
483 542 1.96
483 551 5.746
483 552 2.303
483 574 0.049
483 613 4.3
483 653 2.145
483 685 3.921
483 687 0.55
483 713 6.498
483 727 2.21
483 736 5.573
484 14 0.059
484 57 5.194
484 66 0.794
484 76 0.053
484 78 0.575
484 124 0.943
484 140 0.077
484 142 0.055
484 167 0.349
484 175 0.114
484 194 5.238
484 202 1.816
484 209 1.497
484 245 0.329
484 269 1.262
484 281 0.048
484 322 0.035
484 360 0.41
484 373 1.829
484 393 0.58
484 486 2.489
484 516 0.016
484 535 2.166
484 537 0.978
484 556 0.042
484 584 4.022
484 587 0.035
484 650 0.035
484 652 2.185
484 654 1.49
484 660 0.516
484 666 0.841
484 683 0.825
484 684 2.213
484 700 0.654
484 713 0.04
484 731 2.979
484 738 0.32
484 747 2.35
484 765 0.213
484 774 0.612
484 779 2.621
484 785 4.253
485 68 4.794
485 131 3.669
485 225 0.811
485 237 0.008
485 250 2.095
485 256 2.054
485 312 3.761
485 371 6.611
485 378 5.142
485 384 1.16
485 386 3.448
485 395 1.505
485 454 0.86
485 472 2.143
485 485 2.588
485 503 1.361
485 506 5.95
485 526 2.239
485 542 1.16
485 548 0.333
485 568 1.182
485 599 5.693
485 616 2.308
485 630 1.123
485 633 0.842
485 688 0.474
485 712 2.505
485 718 2.381
485 719 4.27
485 764 1.875
485 771 1.431
485 789 0.818
486 53 4.046
486 54 1.111
486 91 4.192
486 139 5.054
486 140 2.456
486 145 0.022
486 151 3.116
486 170 4.256
486 177 4.998
486 194 6.893
486 201 6.611
486 207 2.004
486 209 6.716
486 228 1.403
486 322 6.319
486 360 3.489
486 363 5.129
486 388 0.879
486 403 4.813
486 432 3.347
486 449 5.426
486 475 2.347
486 514 2.596
486 529 4.741
486 540 0.039
486 581 6.128
486 588 1.722
486 609 3.492
486 613 3.73
486 647 0.687
486 649 1.814
486 664 5.094
486 665 2.183
486 676 3.697
486 677 4.884
486 692 5.735
486 704 1.994
486 709 5.963
486 712 0.024
486 750 1.384
486 799 3.612
487 7 6.471
487 25 4.976
487 36 6.57
487 54 2.744
487 81 6.925
487 97 5.103
487 121 3.271
487 141 5.614
487 157 7.177
487 169 3.014
487 211 6.228
487 278 2.483
487 375 2.91
487 377 5.457
487 381 6.465
487 383 7.264
487 386 5.808
487 414 4.474
487 423 9.844
487 431 5.926
487 469 0.296
487 474 2.842
487 481 2.067
487 512 4.065
487 549 5.038
487 582 6.313
487 586 3.371
487 595 3.853
487 604 2.869
487 641 0.452
487 660 2.96
487 678 2.633
487 695 6.084
487 767 3.368
487 780 5.133
488 40 0.531
488 50 2.661
488 65 3.408
488 91 4.196
488 93 4.052
488 104 6.637
488 107 1.358
488 109 1.954
488 124 1.062
488 128 2.18
488 138 3.159
488 149 3.771
488 155 6.478
488 203 3.685
488 210 2.922
488 224 3.393
488 284 1.697
488 291 0.879
488 294 0.977
488 353 0.721
488 360 5.228
488 361 2.457
488 370 2.676
488 383 5.479
488 384 3.014
488 402 2.655
488 424 3.441
488 443 1.174
488 492 2.302
488 570 4.609
488 595 0.975
488 612 1.874
488 667 4.851
488 733 3.978
488 740 1.721
488 779 3.065
488 782 3.046
488 783 4.608
489 6 4.129
489 7 3.118
489 31 3.966
489 71 0.056
489 146 0.726
489 157 4.759
489 166 1.387
489 200 1.27
489 234 1.189
489 240 0.134
489 243 2.825
489 256 11.423
489 258 5.884
489 283 0.858
489 353 2.184
489 358 5.476
489 360 2.328
489 391 7.885
489 392 2.9
489 418 0.029
489 451 5.621
489 455 0.717
489 459 2.363
489 471 1.713
489 484 3.48
489 510 5.402
489 513 4.781
489 522 5.375
489 536 7.31
489 551 5.223
489 565 5.43
489 588 7.82
489 594 8.449
489 595 4.958
489 601 3.812
489 605 3.741
489 610 3.113
489 671 1.352
489 674 4.599
489 727 3.465
489 730 5.711
489 736 4.4
489 745 7.165
489 791 5.141
490 19 3.508
490 27 1.391
490 43 0.319
490 49 1.378
490 70 3.484
490 72 4.071
490 73 1.62
490 81 3.072
490 98 2.334
490 117 1.692
490 136 0.223
490 148 1.417
490 197 4.858
490 205 0.67
490 244 6.046
490 277 2.8
490 291 2.87
490 301 0.445
490 323 1.859
490 324 2.639
490 333 0.045
490 346 1.229
490 355 1.119
490 369 0.875
490 373 3.283
490 393 0.325
490 417 4.709
490 428 1.944
490 515 1.612
490 544 3.848
490 557 2.583
490 568 3.239
490 597 3.01
490 636 5.463
490 638 2.854
490 682 1.952
490 696 3.328
490 719 1.793
490 734 0.504
490 784 3.791
491 12 0.193
491 77 1.851
491 126 2.227
491 190 4.408
491 205 0.588
491 248 3.047
491 256 1.354
491 275 0.011
491 283 1.212
491 315 3.386
491 365 2.444
491 373 4.101
491 378 3.879
491 381 2.001
491 395 1.665
491 396 2.458
491 399 3.018
491 404 3.11
491 405 1.419
491 437 0.038
491 446 1.734
491 460 0.539
491 471 1.882
491 485 1.72
491 502 1.673
491 508 0.435
491 524 2.888
491 553 2.698
491 562 0.747
491 569 0.847
491 589 1.316
491 608 0.915
491 658 2.772
491 736 5.153
491 738 0.073
491 746 1.926
491 751 3.524
491 762 2.809
492 3 3.416
492 22 2.58
492 28 1.394
492 109 0.769
492 111 0.742
492 135 0.299
492 152 3.497
492 158 4.945
492 213 4.513
492 215 2.706
492 265 2.057
492 281 2.883
492 338 1.21
492 358 5.158
492 369 6.936
492 400 2.066
492 408 0.367
492 440 2.349
492 496 7.379
492 525 2.518
492 565 2.031
492 587 5.773
492 621 0.89
492 623 0.037
492 626 3.53
492 629 1.134
492 634 0.579
492 637 5.91
492 650 1.774
492 728 0.117
492 758 3.276
492 787 1.377
492 794 3.593
493 5 2.728
493 11 4.693
493 49 1.008
493 53 2.939
493 58 7.148
493 64 0.857
493 66 0.256
493 70 5.035
493 78 3.007
493 98 1.077
493 103 1.663
493 164 3.133
493 198 1.793
493 223 3.412
493 224 3.948
493 244 2.337
493 259 4.171
493 261 3.931
493 279 2.283
493 330 4.669
493 338 2.513
493 403 8.975
493 405 2.812
493 408 0.45
493 421 1.704
493 423 1.685
493 436 1.194
493 453 0.341
493 466 1.534
493 488 1.236
493 500 6.45
493 540 0.349
493 547 4.498
493 605 0.74
493 630 4.681
493 645 4.478
493 716 2.005
493 751 6.578
493 756 2.847
493 764 4.288
494 1 1.091
494 43 0.004
494 127 2.246
494 155 3.513
494 179 1.578
494 195 3.702
494 227 3.456
494 276 1.469
494 287 4.19
494 295 2.23
494 299 0.051
494 328 3.651
494 398 2.684
494 411 1.613
494 413 1.12
494 431 4.67
494 454 1.49
494 459 1.898
494 467 0.949
494 490 0.853
494 590 1.163
494 645 3.12
494 650 0.768
494 657 2.116
494 676 0.832
494 683 0.721
494 706 4.247
494 713 4.281
494 726 4.151
494 743 3.429
494 751 0.046
494 779 0.91
494 787 5.361
495 11 0.129
495 28 4.339
495 33 2.714
495 35 1.612
495 41 0.186
495 54 0.658
495 61 0.101
495 94 1.286
495 98 2.543
495 114 5.442
495 115 0.653
495 122 0.309
495 123 1.501
495 128 3.025
495 149 0.806
495 157 1.788
495 164 0.427
495 170 2.604
495 210 3.57
495 215 2.563
495 241 0.082
495 249 2.701
495 304 1.526
495 325 4.063
495 327 0.991
495 354 1.567
495 367 6.157
495 383 0.0
495 400 0.539
495 427 2.992
495 459 0.649
495 466 2.654
495 516 0.258
495 547 0.304
495 554 0.49
495 555 3.322
495 560 2.406
495 610 0.991
495 655 2.093
495 718 0.065
495 719 5.687
495 724 0.171
495 726 1.317
495 794 1.432
496 18 2.649
496 28 3.334
496 37 3.634
496 41 1.265
496 50 2.258
496 70 0.619
496 74 3.769
496 87 2.139
496 99 2.585
496 108 2.422
496 122 1.559
496 125 0.49
496 187 2.278
496 189 0.88
496 193 4.11
496 246 3.693
496 263 0.387
496 265 2.485
496 277 3.746
496 318 2.308
496 359 3.801
496 368 3.627
496 396 3.805
496 407 2.958
496 408 5.319
496 410 3.826
496 425 3.221
496 443 5.051
496 457 4.574
496 460 1.639
496 557 2.408
496 594 2.346
496 604 1.529
496 626 6.681
496 676 3.475
496 708 2.784
496 752 1.389
496 791 6.118
497 6 0.415
497 19 2.017
497 40 3.607
497 42 2.239
497 65 1.039
497 103 0.001
497 109 1.976
497 116 4.711
497 136 0.652
497 137 1.195
497 146 3.927
497 161 2.985
497 173 1.467
497 215 5.592
497 221 1.733
497 223 5.722
497 254 3.149
497 262 0.125
497 275 1.496
497 301 2.621
497 335 1.364
497 355 1.132
497 398 4.804
497 403 4.897
497 435 2.101
497 442 3.488
497 452 1.316
497 456 3.372
497 458 6.424
497 476 2.874
497 488 1.044
497 501 5.78
497 510 0.329
497 547 2.84
497 560 2.421
497 575 3.145
497 578 4.281
497 581 1.958
497 599 5.655
497 600 3.107
497 623 3.08
497 629 3.128
497 679 3.216
497 680 3.578
497 693 2.336
497 719 4.554
497 720 0.778
497 724 3.872
497 727 2.133
497 730 2.443
497 744 0.808
497 756 3.153
497 777 0.065
497 784 2.504
497 785 4.115
497 797 2.342
498 20 3.949
498 43 3.201
498 60 7.686
498 96 5.573
498 100 6.604
498 110 2.636
498 143 7.229
498 145 6.513
498 150 3.125
498 183 5.551
498 186 2.019
498 187 6.825
498 194 3.166
498 386 0.046
498 409 0.121
498 410 3.2
498 417 7.821
498 420 3.147
498 429 9.533
498 440 0.4
498 485 2.35
498 488 0.664
498 523 6.032
498 562 0.47
498 589 4.481
498 592 2.59
498 646 1.629
498 656 1.48
498 662 3.106
498 709 2.871
498 741 6.443
498 742 5.084
498 774 7.355
498 791 10.161
499 8 4.999
499 15 2.464
499 20 4.19
499 34 4.845
499 78 3.726
499 87 3.555
499 101 3.749
499 116 6.97
499 131 3.306
499 148 1.76
499 282 3.593
499 284 0.846
499 292 6.942
499 323 0.698
499 330 0.56
499 355 3.196
499 373 5.161
499 458 4.163
499 459 0.038
499 462 2.113
499 498 1.61
499 515 1.141
499 522 7.568
499 523 3.436
499 545 4.424
499 607 4.1
499 622 2.072
499 674 5.907
499 710 2.773
499 716 11.848
499 736 5.28
499 744 1.205
499 770 3.708
499 784 4.795
500 5 3.102
500 26 5.783
500 38 7.239
500 69 0.23
500 88 1.4
500 164 2.811
500 206 3.797
500 227 0.037
500 231 5.296
500 256 3.512
500 294 5.727
500 320 0.828
500 331 2.69
500 333 2.949
500 389 5.389
500 392 4.849
500 437 5.475
500 444 9.136
500 472 1.136
500 477 4.748
500 515 1.629
500 573 8.747
500 577 4.611
500 611 3.188
500 621 4.861
500 622 0.025
500 655 4.431
500 658 0.086
500 684 6.493
500 712 2.643
500 715 0.004
500 717 1.984
500 730 7.951
500 747 0.045
500 766 1.535
500 784 1.656
500 792 2.4
501 10 7.122
501 12 4.956
501 36 1.573
501 59 2.355
501 70 1.205
501 74 4.926
501 128 2.103
501 131 5.083
501 155 1.007
501 186 2.498
501 187 5.724
501 209 3.75
501 238 1.471
501 268 1.145
501 269 4.408
501 273 3.822
501 285 3.694
501 291 4.346
501 328 5.424
501 353 3.911
501 364 3.926
501 377 5.364
501 379 1.613
501 422 0.636
501 527 4.723
501 642 0.503
501 645 5.496
501 706 4.348
501 758 5.155
501 767 5.283
501 773 4.575
501 795 1.884
501 796 3.888
502 0 3.984
502 4 1.458
502 14 4.038
502 28 2.702
502 50 1.63
502 78 2.356
502 94 4.088
502 104 6.229
502 105 0.309
502 122 2.072
502 129 7.822
502 142 5.258
502 225 3.376
502 254 3.297
502 256 2.592
502 262 1.565
502 263 1.899
502 315 5.696
502 364 5.157
502 374 1.949
502 387 0.108
502 395 2.106
502 409 0.404
502 437 0.147
502 446 5.627
502 454 1.295
502 463 3.59
502 495 1.957
502 500 3.561
502 507 3.464
502 512 0.068
502 552 5.2
502 553 3.43
502 581 3.219
502 637 2.622
502 693 2.865
502 719 3.689
502 741 2.656
502 762 2.571
502 763 1.967
502 768 6.671
502 774 3.698
503 31 3.874
503 87 5.481
503 133 2.996
503 179 0.78
503 207 4.124
503 215 2.296
503 231 0.271
503 289 3.8
503 295 2.107
503 299 0.403
503 304 4.603
503 319 4.206
503 321 6.449
503 324 3.955
503 330 0.711
503 337 1.764
503 342 0.441
503 386 0.817
503 438 4.789
503 446 3.801
503 504 1.301
503 505 5.35
503 516 0.99
503 525 2.579
503 526 6.174
503 588 4.777
503 590 0.751
503 595 5.298
503 616 1.656
503 633 4.453
503 636 5.063
503 647 5.821
503 668 3.172
503 688 5.909
503 696 10.026
503 753 0.112
503 783 4.994
503 794 2.251
504 12 2.173
504 31 3.578
504 47 5.293
504 64 6.852
504 68 7.01
504 91 1.491
504 122 1.442
504 144 4.783
504 203 3.044
504 223 5.116
504 227 3.785
504 243 3.095
504 246 1.408
504 274 0.706
504 346 2.9
504 418 1.921
504 426 4.797
504 427 2.027
504 428 2.999
504 440 6.095
504 489 4.137
504 547 4.334
504 593 4.559
504 616 1.879
504 626 1.653
504 630 2.889
504 676 4.553
504 712 2.448
504 721 4.969
504 750 3.007
504 761 0.612
504 766 4.915
504 782 3.42
504 788 4.907
504 796 5.357
505 1 0.432
505 24 6.23
505 36 2.359
505 58 5.065
505 59 4.833
505 64 1.996
505 127 2.308
505 146 5.578
505 166 7.427
505 185 4.665
505 189 2.598
505 211 6.194
505 239 5.138
505 244 0.662
505 260 4.008
505 262 0.256
505 286 1.803
505 298 5.228
505 299 1.96
505 340 5.16
505 362 4.934
505 490 2.542
505 501 4.517
505 531 4.4
505 534 8.046
505 545 5.858
505 550 2.564
505 558 2.494
505 565 4.967
505 568 3.958
505 573 4.12
505 581 3.421
505 672 1.249
505 709 1.888
505 724 5.33
505 743 5.178
505 791 1.964
505 799 2.47
506 25 7.26
506 38 5.168
506 43 2.664
506 67 1.171
506 74 6.716
506 79 4.091
506 103 1.453
506 174 1.442
506 200 0.826
506 205 0.108
506 220 4.256
506 237 0.041
506 279 0.217
506 280 6.27
506 286 3.531
506 331 0.639
506 349 0.167
506 369 2.564
506 394 1.834
506 424 3.491
506 456 2.744
506 488 1.326
506 519 1.348
506 534 2.045
506 560 6.567
506 584 2.11
506 591 0.509
506 598 0.628
506 633 2.64
506 638 1.533
506 701 4.926
506 759 4.514
506 764 0.935
506 782 4.029
506 792 2.186
507 11 1.846
507 46 0.963
507 66 1.96
507 118 0.68
507 136 3.125
507 189 1.532
507 223 6.176
507 248 6.975
507 251 0.518
507 257 5.477
507 401 1.462
507 405 4.716
507 424 1.868
507 439 3.539
507 450 0.971
507 459 2.237
507 472 2.181
507 473 1.589
507 483 2.797
507 501 0.07
507 527 2.232
507 531 2.026
507 533 3.23
507 534 3.13
507 572 1.426
507 581 1.35
507 588 0.502
507 598 2.054
507 611 5.426
507 637 0.396
507 642 5.568
507 712 5.09
507 735 6.799
507 783 1.762
508 12 3.77
508 14 4.65
508 24 4.626
508 68 6.356
508 75 1.003
508 83 2.505
508 165 1.76
508 194 1.612
508 197 1.539
508 228 2.494
508 241 1.326
508 251 1.554
508 268 0.898
508 274 2.962
508 306 0.857
508 330 1.057
508 386 1.779
508 414 4.363
508 472 2.927
508 481 3.484
508 515 1.992
508 523 0.771
508 529 5.773
508 542 3.143
508 555 6.172
508 557 3.397
508 574 3.385
508 575 4.707
508 600 0.504
508 655 0.168
508 663 2.436
508 672 0.984
508 735 0.482
508 769 4.025
508 782 1.038
508 786 0.42
509 16 2.768
509 20 1.519
509 96 4.76
509 120 3.2
509 126 4.138
509 132 1.777
509 206 2.089
509 211 3.047
509 257 6.071
509 267 0.974
509 288 4.011
509 306 2.108
509 312 0.693
509 315 5.311
509 345 2.49
509 367 3.924
509 386 0.925
509 400 2.05
509 402 1.838
509 424 3.04
509 440 2.068
509 509 0.755
509 513 1.196
509 546 3.431
509 570 1.799
509 597 1.468
509 612 1.379
509 620 2.959
509 632 0.758
509 653 2.151
509 698 1.119
509 700 0.52
509 774 1.913
510 6 0.955
510 85 5.128
510 137 0.649
510 144 2.986
510 154 4.487
510 190 3.48
510 209 4.101
510 236 2.354
510 274 5.442
510 294 3.839
510 311 4.883
510 317 2.367
510 342 1.142
510 366 2.834
510 374 0.131
510 404 4.084
510 436 3.71
510 481 1.317
510 552 6.9
510 554 6.108
510 560 2.858
510 577 0.695
510 606 3.719
510 622 3.9
510 632 0.403
510 637 5.544
510 647 2.382
510 672 2.235
510 695 4.374
510 698 0.555
510 735 1.959
510 738 2.699
510 740 2.234
510 752 2.992
510 757 1.715
510 782 0.986
510 793 8.976
511 3 0.856
511 18 0.387
511 55 3.363
511 87 2.892
511 91 2.247
511 94 6.994
511 98 3.869
511 101 2.004
511 127 0.963
511 157 1.342
511 176 1.159
511 184 3.005
511 191 2.334
511 209 3.929
511 234 3.905
511 237 1.32
511 245 0.419
511 261 2.417
511 293 5.975
511 310 3.381
511 338 3.833
511 340 4.189
511 359 5.2
511 366 0.992
511 367 4.229
511 376 5.317
511 383 6.018
511 409 1.086
511 413 1.295
511 414 0.975
511 418 4.556
511 424 3.765
511 430 0.75
511 487 1.763
511 491 3.441
511 507 3.158
511 546 3.926
511 556 6.009
511 597 2.458
511 609 2.18
511 641 5.127
511 677 3.757
511 723 4.513
511 749 0.228
511 774 4.051
511 789 3.159
511 792 7.935
512 6 4.158
512 11 1.279
512 87 3.776
512 90 3.604
512 113 1.37
512 160 3.094
512 162 0.93
512 167 3.408
512 181 3.044
512 193 1.111
512 219 0.16
512 228 1.216
512 264 2.835
512 285 1.465
512 317 1.906
512 343 0.139
512 347 0.339
512 353 1.061
512 364 3.961
512 373 1.84
512 381 2.586
512 427 2.654
512 430 1.006
512 433 1.169
512 444 1.53
512 465 5.37
512 466 1.208
512 479 4.994
512 483 3.208
512 516 3.558
512 550 0.202
512 564 0.421
512 586 0.019
512 662 4.607
512 684 1.24
512 689 0.024
512 692 2.416
512 696 6.318
512 737 3.114
512 742 2.603
513 7 1.756
513 20 7.792
513 36 2.23
513 40 3.574
513 49 3.146
513 84 4.523
513 87 0.884
513 124 3.143
513 137 1.871
513 156 0.543
513 174 4.477
513 235 4.597
513 249 4.431
513 257 3.042
513 278 3.356
513 281 3.926
513 301 0.349
513 327 1.799
513 331 7.985
513 381 0.168
513 409 0.382
513 459 1.903
513 474 2.136
513 476 1.871
513 477 2.03
513 482 6.46
513 537 2.465
513 546 5.751
513 548 1.236
513 569 2.748
513 594 3.25
513 609 0.874
513 615 2.265
513 616 4.281
513 621 3.166
513 658 3.898
513 662 2.075
513 689 5.949
513 690 3.395
513 723 2.002
513 728 1.806
513 736 4.962
513 752 1.885
513 761 5.157
513 765 4.201
513 787 5.26
514 5 3.225
514 32 1.913
514 52 2.417
514 62 4.975
514 71 2.53
514 85 5.544
514 107 1.537
514 163 1.479
514 167 2.279
514 188 1.685
514 193 0.026
514 227 4.981
514 228 3.978
514 239 1.926
514 250 4.601
514 303 2.553
514 326 1.082
514 327 1.724
514 348 1.304
514 350 4.327
514 354 2.074
514 463 1.703
514 505 1.525
514 538 3.82
514 542 3.531
514 553 4.818
514 581 2.792
514 593 0.029
514 594 3.944
514 633 2.443
514 649 4.254
514 680 0.037
514 697 0.58
514 699 5.657
514 716 2.22
514 723 3.152
514 726 2.396
514 729 3.063
514 750 0.029
514 767 2.643
514 784 6.278
515 9 4.285
515 15 2.502
515 19 3.998
515 52 3.785
515 68 2.46
515 108 5.976
515 111 3.738
515 164 1.344
515 171 1.04
515 178 1.281
515 179 4.437
515 185 1.614
515 259 3.683
515 265 1.01
515 272 3.226
515 419 4.142
515 440 4.183
515 443 4.591
515 445 4.557
515 460 3.405
515 477 1.852
515 531 2.793
515 535 9.522
515 590 5.81
515 622 2.456
515 626 4.908
515 633 7.021
515 650 0.431
515 656 1.199
515 693 3.656
515 694 5.625
515 711 6.164
515 717 5.094
515 729 7.859
515 748 3.356
515 791 6.653
515 799 3.016
516 32 4.397
516 69 0.991
516 79 1.998
516 137 0.473
516 145 1.216
516 163 5.589
516 165 3.669
516 180 0.051
516 185 0.562
516 209 6.899
516 216 0.542
516 241 0.237
516 252 3.945
516 276 3.769
516 287 4.12
516 288 3.589
